question_id,language,pair_id,source_text,target_text,source_lang,target_lang,question,expected_answer,citation_text,cite_from,difficulty,question_type,register,model,batch_id,generated_date,has_context
ko_batch_gemini_02_378,ko,ko_040,환경부는 플라스틱 사용 줄이기 캠페인의 일환으로 일회용품 규제를 강화하고 재활용 시스템을 개선할 방침이다.,"As part of its plastic reduction campaign, the Ministry of Environment plans to strengthen disposable product regulations and improve the recycling system.",ko,en,What specific actions will the Ministry take to improve its waste management infrastructure?,The Ministry plans to both reinforce regulations concerning single-use items and enhance the pre-existing system for recycling materials.,strengthen disposable product regulations and improve the recycling system,target,medium,factual,formal,gemini,ko_batch_gemini_02,2025-11-21,yes
ko_batch_gemini_02_379,ko,ko_039,"그는 오랜 방황 끝에 자신의 진정한 꿈을 발견했고, 그것을 이루기 위해 모든 것을 걸기로 결심했다.","After a long period of wandering, he discovered his true dream and decided to risk everything to achieve it.",ko,en,"If we translate the commitment to 'risk everything' (모든 것을 걸기로 결심했다) into a formal, actionable plan, what level of commitment is being expressed?","The commitment expressed is one of total dedication and significant personal sacrifice, indicating a comprehensive prioritization of the goal, potentially involving professional, financial, or personal jeopardy.",그것을 이루기 위해 모든 것을 걸기로 결심했다,source,hard,ambiguous,informal,gemini,ko_batch_gemini_02,2025-11-21,yes
ko_batch_gemini_03_380,ko,ko_042,사물인터넷 기술의 발전으로 스마트홈 시스템이 대중화되면서 일상생활의 편의성이 크게 향상되었다.,"The advancement of Internet of Things technology has popularized smart home systems, significantly improving convenience in daily life.",ko,en,What is the key technological development cited as the reason for the popularization of smart home systems?,The key development is the advancement of Internet of Things (IoT) technology.,The advancement of Internet of Things technology has popularized smart home systems,target,easy,factual,formal,gemini,ko_batch_gemini_03,2025-11-21,yes
ko_batch_gemini_03_381,ko,ko_041,내일 날씨가 좋다던데 등산 갈래? 운동도 하고 스트레스도 풀 겸 다녀오자.,"I heard the weather will be nice tomorrow, want to go hiking? Let's exercise and relieve some stress.",ko,en,"The phrase '스트레스도 풀 겸' (literally, 'also for relieving stress') suggests what about the social context of the hiking invitation?",It suggests that the invitation is not purely for physical fitness but also serves the common Korean purpose of using outdoor activity as a way to manage mental fatigue or stress from daily life or work.,운동도 하고 스트레스도 풀 겸 다녀오자,source,medium,reasoning,informal,gemini,ko_batch_gemini_03,2025-11-21,yes
ko_batch_gemini_03_382,ko,ko_041,내일 날씨가 좋다던데 등산 갈래? 운동도 하고 스트레스도 풀 겸 다녀오자.,"I heard the weather will be nice tomorrow, want to go hiking? Let's exercise and relieve some stress.",ko,en,What two benefits are listed for going hiking?,The two benefits listed for going hiking are to get exercise and to relieve some stress.,Let's exercise and relieve some stress,target,medium,factual,informal,gemini,ko_batch_gemini_03,2025-11-21,yes
ko_batch_gemini_03_383,ko,ko_042,사물인터넷 기술의 발전으로 스마트홈 시스템이 대중화되면서 일상생활의 편의성이 크게 향상되었다.,"The advancement of Internet of Things technology has popularized smart home systems, significantly improving convenience in daily life.",ko,en,"From a formal sociological standpoint, how has the proliferation of IoT-enabled smart systems fundamentally altered the concept of 'convenience in daily life'?","The systems have fundamentally altered convenience by facilitating a greater degree of automation and remote management of domestic functions, thereby minimizing the required expenditure of human effort and cognitive load for routine tasks.",사물인터넷 기술의 발전으로 스마트홈 시스템이 대중화되면서 일상생활의 편의성이 크게 향상되었다,source,hard,ambiguous,formal,gemini,ko_batch_gemini_03,2025-11-21,yes
ko_batch_gemini_04_384,ko,ko_043,"찜질방은 한국의 독특한 문화 공간으로, 사우나를 즐기고 간단한 식사도 할 수 있는 복합 시설입니다.","Jjimjilbang is a unique Korean cultural space, a complex facility where you can enjoy saunas and have simple meals.",ko,en,What two primary activities can one engage in at a Jjimjilbang?,You can enjoy saunas and have simple meals there.,you can enjoy saunas and have simple meals,target,easy,factual,informal,gemini,ko_batch_gemini_04,2025-11-21,yes
ko_batch_gemini_04_385,ko,ko_044,"형, 주말에 PC방 가서 게임 한판 할래? 새로 나온 게임 진짜 재밌더라.","Hey, want to go to the PC cafe this weekend and play some games? The new game that came out is really fun.",ko,en,"The term 'PC방' (PC bang) refers to what type of commercial establishment in the Korean context, and what does the request '게임 한판 할래' imply?","A 'PC방' is a PC internet cafe where people pay to use high-speed computers for gaming. The request '게임 한판 할래' (play some games) is a casual, idiomatic invitation to spend time together gaming, characteristic of an informal social proposal.","형, 주말에 PC방 가서 게임 한판 할래?",source,hard,ambiguous,informal,gemini,ko_batch_gemini_04,2025-11-21,yes
ko_batch_gemini_04_386,ko,ko_043,"찜질방은 한국의 독특한 문화 공간으로, 사우나를 즐기고 간단한 식사도 할 수 있는 복합 시설입니다.","Jjimjilbang is a unique Korean cultural space, a complex facility where you can enjoy saunas and have simple meals.",ko,en,"Based on the text, what is the categorization of the Jjimjilbang facility?",The Jjimjilbang is categorized as a 'unique Korean cultural space' and is structurally defined as a 'complex facility'.,"Jjimjilbang is a unique Korean cultural space, a complex facility",target,medium,factual,formal,gemini,ko_batch_gemini_04,2025-11-21,yes
ko_batch_gemini_04_387,ko,ko_044,"형, 주말에 PC방 가서 게임 한판 할래? 새로 나온 게임 진짜 재밌더라.","Hey, want to go to the PC cafe this weekend and play some games? The new game that came out is really fun.",ko,en,"What is the implied social relationship between the two speakers in the second text, based on the use of '형' (hyeong)?","The use of '형' (hyeong) means the speaker is a younger male addressing an older male who is either his older brother or a close older friend/acquaintance, establishing an informal, hierarchical, yet friendly relationship.","형, 주말에 PC방 가서 게임 한판 할래?",source,medium,reasoning,formal,gemini,ko_batch_gemini_04,2025-11-21,yes
ko_batch_gemini_05_388,ko,ko_045,기후 변화에 대응하기 위한 국제 사회의 노력에도 불구하고 온실가스 배출량은 계속 증가하고 있는 실정이다.,"Despite international efforts to address climate change, greenhouse gas emissions continue to increase.",ko,en,What is the current status of greenhouse gas emissions despite global actions?,Greenhouse gas emissions are currently continuing to increase.,greenhouse gas emissions continue to increase,target,easy,factual,informal,gemini,ko_batch_gemini_05,2025-11-21,yes
ko_batch_gemini_05_389,ko,ko_046,"그녀의 목소리는 봄날의 바람처럼 부드러웠고, 듣는 이의 마음을 편안하게 만드는 힘이 있었다.","Her voice was as gentle as a spring breeze, with the power to put listeners' minds at ease.",ko,en,"In the second text, what literary device is used to describe the woman's voice, and what feeling does it convey?","The literary device is a simile ('as gentle as a spring breeze'), which conveys a feeling of calmness, comfort, and peacefulness to the listener.","Her voice was as gentle as a spring breeze, with the power to put listeners' minds at ease",target,medium,reasoning,formal,gemini,ko_batch_gemini_05,2025-11-21,yes
ko_batch_gemini_05_390,ko,ko_045,기후 변화에 대응하기 위한 국제 사회의 노력에도 불구하고 온실가스 배출량은 계속 증가하고 있는 실정이다.,"Despite international efforts to address climate change, greenhouse gas emissions continue to increase.",ko,en,The phrase '실정이다' (siljeong-ida) in the first text denotes what kind of reality regarding the situation?,"The phrase '실정이다' implies that the described state (greenhouse gas increase) is the undeniable, current reality or state of affairs, often used in formal contexts to convey a stark or unfortunate truth.",온실가스 배출량은 계속 증가하고 있는 실정이다,source,hard,ambiguous,formal,gemini,ko_batch_gemini_05,2025-11-21,yes
ko_batch_gemini_05_391,ko,ko_046,"그녀의 목소리는 봄날의 바람처럼 부드러웠고, 듣는 이의 마음을 편안하게 만드는 힘이 있었다.","Her voice was as gentle as a spring breeze, with the power to put listeners' minds at ease.",ko,en,What kind of effect did her voice have on the people who listened to it?,"Her voice had the effect of making the listeners feel relaxed or comfortable because it was so smooth and gentle, like a nice breeze.","그녀의 목소리는 봄날의 바람처럼 부드러웠고, 듣는 이의 마음을 편안하게 만드는 힘이 있었다.",source,medium,factual,informal,gemini,ko_batch_gemini_05,2025-11-21,yes
